image_id,filepath,label,source,generator_name,generator_family,width,height,format,collection_date,split,notes,caption,label_a,label_b
defactify_train_39724,data/raw/ai_generated/defactify/defactify_train_39724.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,A busy city street filled with people walling and street signs.,1,4
defactify_train_40013,data/raw/ai_generated/defactify/defactify_train_40013.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,A black stove top oven sitting next to a window.,1,5
defactify_train_29021,data/raw/ai_generated/defactify/defactify_train_29021.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,a black toilet some toilet paper and brown tiles,1,5
defactify_train_39207,data/raw/ai_generated/defactify/defactify_train_39207.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,a big bus that has some people by it,1,3
defactify_train_35309,data/raw/ai_generated/defactify/defactify_train_35309.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,A train traveling through a lush green rural countryside.,1,5
defactify_train_17555,data/raw/ai_generated/defactify/defactify_train_17555.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,An adult and a child cross the city street at night.,1,5
defactify_train_38084,data/raw/ai_generated/defactify/defactify_train_38084.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,a living room with some fancy curtains behind a couch ,1,2
defactify_train_15410,data/raw/ai_generated/defactify/defactify_train_15410.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,A large passenger jet sitting on top of a tarmac.,1,2
defactify_train_26329,data/raw/ai_generated/defactify/defactify_train_26329.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,Three young men are standing next to four bicycles.,1,1
defactify_train_33665,data/raw/ai_generated/defactify/defactify_train_33665.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,A youth wearing a yellow hat is rowing a boat down the stream.,1,5
defactify_train_12608,data/raw/ai_generated/defactify/defactify_train_12608.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,A couple of girls walking up the side of a vehicle.,1,2
defactify_train_8027,data/raw/ai_generated/defactify/defactify_train_8027.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,A motorcycle parked on top of a tiled floor.,1,5
defactify_train_25287,data/raw/ai_generated/defactify/defactify_train_25287.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,A person driving a car towards an overpass.,1,3
defactify_train_28730,data/raw/ai_generated/defactify/defactify_train_28730.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,some people are sitting on a bench in front of a boat,1,2
defactify_train_20101,data/raw/ai_generated/defactify/defactify_train_20101.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,A red and white train traveling along a mountain road.,1,1
defactify_train_22982,data/raw/ai_generated/defactify/defactify_train_22982.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,A very cute goat standing in some very tall grass.,1,2
defactify_train_495,data/raw/ai_generated/defactify/defactify_train_495.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,A mama and a baby duck are swimming in the water. ,1,3
defactify_train_3657,data/raw/ai_generated/defactify/defactify_train_3657.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,"A green, orange and white train in a train station.",1,3
defactify_train_9333,data/raw/ai_generated/defactify/defactify_train_9333.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,A large metal spoon sitting on top of a cup.,1,3
defactify_train_38582,data/raw/ai_generated/defactify/defactify_train_38582.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,A man that is sitting on a motorcycle.,1,2
defactify_train_21709,data/raw/ai_generated/defactify/defactify_train_21709.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,A standing toilet sitting underneath a window in a room.,1,1
defactify_train_22372,data/raw/ai_generated/defactify/defactify_train_22372.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,A white toilet sitting on the floor next to a tiled wall.,1,4
defactify_train_38073,data/raw/ai_generated/defactify/defactify_train_38073.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,Two giraffe in front of a painting of the outdoors at a zoo.,1,3
defactify_train_4640,data/raw/ai_generated/defactify/defactify_train_4640.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,A giraffe standing on top of a lush green field.,1,2
defactify_train_41026,data/raw/ai_generated/defactify/defactify_train_41026.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,A face car driving past a parked motorcycle.,1,4
defactify_train_2287,data/raw/ai_generated/defactify/defactify_train_2287.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,Some very cute small dogs laying by each other.,1,1
defactify_train_11912,data/raw/ai_generated/defactify/defactify_train_11912.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,A man in a red shirt standing next to an airplane.,1,2
defactify_train_18423,data/raw/ai_generated/defactify/defactify_train_18423.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,This men's bathroom has two urinals and a sinks.,1,3
defactify_train_16047,data/raw/ai_generated/defactify/defactify_train_16047.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,Two airplanes flying in tandem leave a smoky contrail in the sky.,1,3
defactify_train_34570,data/raw/ai_generated/defactify/defactify_train_34570.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,A boy in blue hat riding on a carousel.,1,4
defactify_train_17836,data/raw/ai_generated/defactify/defactify_train_17836.png,ai_generated,defactify,dalle3,diffusion,351,351,png,2026-03-25,,,A bathroom sink with toothbrush holder and soap dispenser,1,4
defactify_train_36688,data/raw/ai_generated/defactify/defactify_train_36688.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,"A stop sign at an intersection, with Hammer time and a person's picture displayed on the sign ",1,4
defactify_train_37323,data/raw/ai_generated/defactify/defactify_train_37323.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,A gray motorcycle parked in a parking lot.,1,3
defactify_train_22636,data/raw/ai_generated/defactify/defactify_train_22636.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,A motorcycle parked on a grass covered field.,1,4
defactify_train_36013,data/raw/ai_generated/defactify/defactify_train_36013.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,Two men riding on a motorcycle with a young girl.,1,1
defactify_train_17417,data/raw/ai_generated/defactify/defactify_train_17417.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,A person holding an old phone showing it to the camera.,1,5
defactify_train_9272,data/raw/ai_generated/defactify/defactify_train_9272.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,A man flying through the air while riding a surfboard.,1,2
defactify_train_17403,data/raw/ai_generated/defactify/defactify_train_17403.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,A kitchen with a wooden floor and white cabinets.,1,3
defactify_train_3571,data/raw/ai_generated/defactify/defactify_train_3571.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,A crowd of people crossing a cross walk.,1,1
defactify_train_1231,data/raw/ai_generated/defactify/defactify_train_1231.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,A group of zebras next to each other with two giraffes in the distance.,1,1
defactify_train_6724,data/raw/ai_generated/defactify/defactify_train_6724.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,a small toy plane flying over a street ,1,4
defactify_train_7114,data/raw/ai_generated/defactify/defactify_train_7114.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,A traffic light with a misty mountain in the backdrop.,1,4
defactify_train_34987,data/raw/ai_generated/defactify/defactify_train_34987.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,"Two computer monitors, a laptop, keyboard and mouse set up on a desk.",1,1
defactify_train_14024,data/raw/ai_generated/defactify/defactify_train_14024.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,The car is traveling down the road while the dog watches.,1,2
defactify_train_12304,data/raw/ai_generated/defactify/defactify_train_12304.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,a person wearing a gorilla costume and a suit and tie,1,4
defactify_train_24241,data/raw/ai_generated/defactify/defactify_train_24241.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,A white toilet sitting under a bathroom window.,1,1
defactify_train_36977,data/raw/ai_generated/defactify/defactify_train_36977.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,"A white kitchen with plenty of counter space, a dishwasher and a oven.",1,5
defactify_train_29923,data/raw/ai_generated/defactify/defactify_train_29923.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,A bus driving down a street next to tall buildings.,1,1
defactify_train_31553,data/raw/ai_generated/defactify/defactify_train_31553.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,a young female siting on a bench near a small stagnant lake,1,5
defactify_train_20371,data/raw/ai_generated/defactify/defactify_train_20371.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,A donkey leads a herd of sheep down a busy street.,1,1
defactify_train_29319,data/raw/ai_generated/defactify/defactify_train_29319.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,A train driving along the train tracks in the day.,1,3
defactify_train_8421,data/raw/ai_generated/defactify/defactify_train_8421.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,"A long, yellow school bus sitting in grass.",1,3
defactify_train_7543,data/raw/ai_generated/defactify/defactify_train_7543.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,"A bathroom with a toilet, towel rack and a tub in it. ",1,1
defactify_train_40919,data/raw/ai_generated/defactify/defactify_train_40919.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,A large jetliner sitting on top of a tarmac.,1,5
defactify_train_28796,data/raw/ai_generated/defactify/defactify_train_28796.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,Street sign in front of a large building and clear skies.,1,2
defactify_train_19040,data/raw/ai_generated/defactify/defactify_train_19040.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,Two trains riding side by side on two tracks,1,2
defactify_train_31323,data/raw/ai_generated/defactify/defactify_train_31323.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,A kitchen with wooden cabinets and a fridge,1,3
defactify_train_30951,data/raw/ai_generated/defactify/defactify_train_30951.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,A fire hydrant in front of a graffitti written brick wall. ,1,3
defactify_train_41551,data/raw/ai_generated/defactify/defactify_train_41551.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,A bunch of very cute signs hanging by a business.,1,1
defactify_train_11746,data/raw/ai_generated/defactify/defactify_train_11746.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,This is the inside of someone's deejay station.,1,4
defactify_train_7702,data/raw/ai_generated/defactify/defactify_train_7702.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,A taxi cab parked next to a fire hydrant.,1,4
defactify_train_567,data/raw/ai_generated/defactify/defactify_train_567.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,The toy motorcycle sitting up like it is parked.,1,3
defactify_train_25690,data/raw/ai_generated/defactify/defactify_train_25690.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,A wooden bench near tall vegetation in front of a house.,1,4
defactify_train_15555,data/raw/ai_generated/defactify/defactify_train_15555.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,Horses graze in front of a large building amid snow.,1,3
defactify_train_17122,data/raw/ai_generated/defactify/defactify_train_17122.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,A street sign reads Rue Paul St in the snow.,1,4
defactify_train_27631,data/raw/ai_generated/defactify/defactify_train_27631.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,"A fire hydrant on the side of the road, it looks old.",1,1
defactify_train_27621,data/raw/ai_generated/defactify/defactify_train_27621.png,ai_generated,defactify,sd3,diffusion,1024,1024,png,2026-03-25,,,A hallway with yellow painted walls and a light mounted on a wall.,1,3
defactify_train_36116,data/raw/ai_generated/defactify/defactify_train_36116.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,"A car, traffic lights and road signage on a city road",1,2
defactify_train_33407,data/raw/ai_generated/defactify/defactify_train_33407.png,ai_generated,defactify,midjourney,proprietary,436,436,png,2026-03-25,,,A man sitting on a bench reading in a city.,1,5
defactify_train_15148,data/raw/ai_generated/defactify/defactify_train_15148.png,ai_generated,defactify,dalle3,diffusion,270,270,png,2026-03-25,,,A very roomy modern style rest room nicely decorated.,1,4
defactify_train_35887,data/raw/ai_generated/defactify/defactify_train_35887.png,ai_generated,defactify,sd21,diffusion,768,768,png,2026-03-25,,,a black motorcycle sitting on the dirt road,1,1
defactify_train_4352,data/raw/ai_generated/defactify/defactify_train_4352.png,ai_generated,defactify,sdxl,diffusion,1024,1024,png,2026-03-25,,,A street sign for Davis St. and Third Ave. with a skyscraper behind.,1,2
